Gene stable ID	Gene name	NCBI gene ID	Protein stable ID
ENSG00000275323	RPS9	6203	ENSP00000480135
ENSG00000275323	RPS9	6203	ENSP00000485843
ENSG00000273642	AC012314.1	4696	ENSP00000477919
ENSG00000276220	AC012314.8	4696	ENSP00000480437
ENSG00000276982	OSCAR	126014	ENSP00000478594
ENSG00000276982	OSCAR	126014	ENSP00000481257
ENSG00000276982	OSCAR	126014	ENSP00000482460
ENSG00000276982	OSCAR	126014	ENSP00000478027
ENSG00000276982	OSCAR	126014	ENSP00000482805
ENSG00000235754	APOM	55937	ENSP00000397018
ENSG00000235754	APOM	55937	ENSP00000403062
ENSG00000235754	APOM	55937	ENSP00000389591
ENSG00000117335	CD46	4179	ENSP00000350893
ENSG00000117335	CD46	4179	ENSP00000346912
ENSG00000117335	CD46	4179	ENSP00000314664
ENSG00000117335	CD46	4179	ENSP00000356009
ENSG00000117335	CD46	4179	ENSP00000356008
ENSG00000117335	CD46	4179	ENSP00000350346
ENSG00000117335	CD46	4179	ENSP00000313875
ENSG00000117335	CD46	4179	ENSP00000356014
ENSG00000117335	CD46	4179	
ENSG00000117335	CD46	4179	
ENSG00000117335	CD46	4179	ENSP00000353342
ENSG00000117335	CD46	4179	ENSP00000418471
ENSG00000117335	CD46	4179	
ENSG00000117335	CD46	4179	
ENSG00000117335	CD46	4179	
ENSG00000117335	CD46	4179	
ENSG00000117335	CD46	4179	
ENSG00000117335	CD46	4179	
ENSG00000117335	CD46	4179	ENSP00000473449
ENSG00000268916	CSAG3	389903	
ENSG00000268916	CSAG3	389903	ENSP00000491011
ENSG00000268916	CSAG3	389903	ENSP00000492276
ENSG00000146001	PCDHB18P	54660	
ENSG00000146001	PCDHB18P	54660	
ENSG00000146001	PCDHB18P	54660	
ENSG00000198496	NBR2	10230	
ENSG00000198496	NBR2	10230	
ENSG00000198496	NBR2	10230	
ENSG00000198496	NBR2	10230	
ENSG00000276896	GOLGA8F	283768	
ENSG00000276896	GOLGA8F	100132565	
ENSG00000276896	GOLGA8F	283768	
ENSG00000276896	GOLGA8F	100132565	
ENSG00000276896	GOLGA8F	283768	ENSP00000483530
ENSG00000276896	GOLGA8F	100132565	ENSP00000483530
ENSG00000276896	GOLGA8F	283768	
ENSG00000276896	GOLGA8F	100132565	
ENSG00000276896	GOLGA8F	283768	
ENSG00000276896	GOLGA8F	100132565	
ENSG00000276896	GOLGA8F	283768	ENSP00000483042
ENSG00000276896	GOLGA8F	100132565	ENSP00000483042
ENSG00000240871	KRTAP4-7	100132476	ENSP00000375236
ENSG00000240871	KRTAP4-7	100132476	ENSP00000480672
ENSG00000204444	APOM	55937	ENSP00000365083
ENSG00000204444	APOM	55937	ENSP00000365085
ENSG00000204444	APOM	55937	ENSP00000365081
ENSG00000206480	FLOT1	10211	
ENSG00000206480	FLOT1	10211	ENSP00000373056
ENSG00000206480	FLOT1	10211	ENSP00000415094
ENSG00000206480	FLOT1	10211	
ENSG00000206480	FLOT1	10211	ENSP00000393409
ENSG00000206480	FLOT1	10211	
ENSG00000206480	FLOT1	10211	ENSP00000389698
ENSG00000206480	FLOT1	10211	ENSP00000413293
ENSG00000206480	FLOT1	10211	
ENSG00000206480	FLOT1	10211	ENSP00000389138
ENSG00000206480	FLOT1	10211	ENSP00000390747
ENSG00000206480	FLOT1	10211	
ENSG00000070669	ASNS	440	ENSP00000377846
ENSG00000070669	ASNS	440	ENSP00000401651
ENSG00000070669	ASNS	440	ENSP00000414379
ENSG00000070669	ASNS	440	ENSP00000377845
ENSG00000070669	ASNS	440	ENSP00000414901
ENSG00000070669	ASNS	440	ENSP00000408472
ENSG00000070669	ASNS	440	ENSP00000406994
ENSG00000070669	ASNS	440	
ENSG00000070669	ASNS	440	
ENSG00000070669	ASNS	440	ENSP00000400422
ENSG00000070669	ASNS	440	
ENSG00000070669	ASNS	440	ENSP00000394242
ENSG00000070669	ASNS	440	ENSP00000402350
ENSG00000070669	ASNS	440	ENSP00000408797
ENSG00000070669	ASNS	440	ENSP00000397802
ENSG00000070669	ASNS	440	ENSP00000413797
ENSG00000070669	ASNS	440	ENSP00000175506
ENSG00000278634	LILRA2	11027	
ENSG00000278634	LILRA2	11027	
ENSG00000278634	LILRA2	11027	ENSP00000478991
ENSG00000278634	LILRA2	11027	ENSP00000484762
ENSG00000278634	LILRA2	11027	ENSP00000483906
ENSG00000278634	LILRA2	11027	ENSP00000486317
ENSG00000278634	LILRA2	11027	ENSP00000487398
ENSG00000242019	KIR3DL3	115653	ENSP00000291860
ENSG00000111199	TRPV4	59341	ENSP00000406191
ENSG00000111199	TRPV4	59341	ENSP00000261740
ENSG00000111199	TRPV4	59341	ENSP00000437449
ENSG00000111199	TRPV4	59341	ENSP00000443611
ENSG00000111199	TRPV4	59341	ENSP00000442738
ENSG00000111199	TRPV4	59341	ENSP00000442167
ENSG00000111199	TRPV4	59341	ENSP00000444336
ENSG00000111199	TRPV4	59341	
ENSG00000137700	SLC37A4	2542	
ENSG00000137700	SLC37A4	2542	
ENSG00000137700	SLC37A4	2542	
ENSG00000137700	SLC37A4	2542	
ENSG00000137700	SLC37A4	2542	
ENSG00000137700	SLC37A4	2542	
ENSG00000137700	SLC37A4	2542	
ENSG00000137700	SLC37A4	2542	
ENSG00000137700	SLC37A4	2542	
ENSG00000137700	SLC37A4	2542	
ENSG00000137700	SLC37A4	2542	
ENSG00000137700	SLC37A4	2542	
ENSG00000137700	SLC37A4	2542	
ENSG00000137700	SLC37A4	2542	
ENSG00000137700	SLC37A4	2542	
ENSG00000137700	SLC37A4	2542	
ENSG00000137700	SLC37A4	2542	ENSP00000475241
ENSG00000137700	SLC37A4	2542	ENSP00000476176
ENSG00000137700	SLC37A4	2542	ENSP00000476242
ENSG00000137700	SLC37A4	2542	ENSP00000475991
ENSG00000148346	LCN2	3934	ENSP00000362108
ENSG00000148346	LCN2	3934	
ENSG00000148346	LCN2	3934	ENSP00000277480
ENSG00000148346	LCN2	3934	
ENSG00000148346	LCN2	3934	ENSP00000362089
ENSG00000148346	LCN2	3934	
ENSG00000148346	LCN2	3934	
ENSG00000074603	DPP8	54878	ENSP00000339208
ENSG00000074603	DPP8	54878	ENSP00000351817
ENSG00000074603	DPP8	54878	ENSP00000300141
ENSG00000074603	DPP8	54878	ENSP00000318111
ENSG00000074603	DPP8	54878	ENSP00000454922
ENSG00000074603	DPP8	54878	ENSP00000453954
ENSG00000074603	DPP8	54878	ENSP00000379013
ENSG00000074603	DPP8	54878	
ENSG00000074603	DPP8	54878	ENSP00000452643
ENSG00000074603	DPP8	54878	
ENSG00000074603	DPP8	54878	
ENSG00000074603	DPP8	54878	ENSP00000455592
ENSG00000074603	DPP8	54878	ENSP00000452719
ENSG00000074603	DPP8	54878	ENSP00000453870
ENSG00000074603	DPP8	54878	
ENSG00000074603	DPP8	54878	ENSP00000453756
ENSG00000273622	CDC42EP5	148170	ENSP00000484985
ENSG00000273622	CDC42EP5	148170	ENSP00000483465
ENSG00000273622	CDC42EP5	148170	
ENSG00000206287	RING1	6015	ENSP00000372699
ENSG00000206287	RING1	6015	
ENSG00000276450	NCR1	9437	ENSP00000482342
ENSG00000196735	HLA-DQA1	3117	ENSP00000405797
ENSG00000196735	HLA-DQA1	3117	ENSP00000339398
ENSG00000196735	HLA-DQA1	3117	ENSP00000378767
ENSG00000196735	HLA-DQA1	3117	ENSP00000437302
ENSG00000196735	HLA-DQA1	3117	ENSP00000364087
ENSG00000196735	HLA-DQA1	3117	ENSP00000436546
ENSG00000196735	HLA-DQA1	3117	
ENSG00000229524	BAG6	7917	
ENSG00000229524	BAG6	7917	
ENSG00000229524	BAG6	7917	ENSP00000413698
ENSG00000229524	BAG6	7917	ENSP00000397894
ENSG00000229524	BAG6	7917	ENSP00000412110
ENSG00000229524	BAG6	7917	ENSP00000407701
ENSG00000229524	BAG6	7917	ENSP00000416989
ENSG00000229524	BAG6	7917	
ENSG00000229524	BAG6	7917	
ENSG00000229524	BAG6	7917	ENSP00000400275
ENSG00000229524	BAG6	7917	
ENSG00000229524	BAG6	7917	ENSP00000396284
ENSG00000229524	BAG6	7917	ENSP00000397008
ENSG00000229524	BAG6	7917	
ENSG00000229524	BAG6	7917	ENSP00000405644
ENSG00000229524	BAG6	7917	ENSP00000396036
ENSG00000229524	BAG6	7917	
ENSG00000229524	BAG6	7917	ENSP00000397639
ENSG00000229524	BAG6	7917	ENSP00000393367
ENSG00000229524	BAG6	7917	ENSP00000407212
ENSG00000229524	BAG6	7917	ENSP00000399312
ENSG00000229524	BAG6	7917	ENSP00000393877
ENSG00000229524	BAG6	7917	ENSP00000387588
ENSG00000229524	BAG6	7917	ENSP00000389355
ENSG00000229524	BAG6	7917	ENSP00000408363
ENSG00000229524	BAG6	7917	ENSP00000392468
ENSG00000229524	BAG6	7917	ENSP00000395856
ENSG00000229524	BAG6	7917	ENSP00000405371
ENSG00000229524	BAG6	7917	
ENSG00000229524	BAG6	7917	ENSP00000407060
ENSG00000229524	BAG6	7917	
ENSG00000229524	BAG6	7917	ENSP00000447546
ENSG00000229524	BAG6	7917	ENSP00000482413
ENSG00000067842	ATP2B3	492	ENSP00000343886
ENSG00000067842	ATP2B3	492	ENSP00000359205
ENSG00000067842	ATP2B3	492	ENSP00000377425
ENSG00000067842	ATP2B3	492	ENSP00000352062
ENSG00000067842	ATP2B3	492	
ENSG00000067842	ATP2B3	492	
ENSG00000067842	ATP2B3	492	ENSP00000263519
ENSG00000226347	OR2J2	26707	ENSP00000416299
ENSG00000226225	RPS18	6222	ENSP00000403175
ENSG00000226225	RPS18	6222	
ENSG00000226225	RPS18	6222	
ENSG00000226225	RPS18	6222	
ENSG00000226225	RPS18	6222	
ENSG00000226225	RPS18	6222	
ENSG00000226225	RPS18	6222	
ENSG00000226225	RPS18	6222	
ENSG00000111077	TNS2	23371	ENSP00000369232
ENSG00000111077	TNS2	23371	ENSP00000319756
ENSG00000111077	TNS2	23371	
ENSG00000111077	TNS2	23371	
ENSG00000111077	TNS2	23371	ENSP00000319684
ENSG00000111077	TNS2	23371	
ENSG00000111077	TNS2	23371	
ENSG00000111077	TNS2	23371	ENSP00000449363
ENSG00000111077	TNS2	23371	ENSP00000447021
ENSG00000111077	TNS2	23371	ENSP00000449361
ENSG00000111077	TNS2	23371	
ENSG00000111077	TNS2	23371	
ENSG00000111077	TNS2	23371	
ENSG00000111077	TNS2	23371	ENSP00000473388
ENSG00000111077	TNS2	23371	
ENSG00000111077	TNS2	23371	
ENSG00000111077	TNS2	23371	ENSP00000449165
ENSG00000111077	TNS2	23371	
ENSG00000111077	TNS2	23371	
ENSG00000111077	TNS2	23371	
ENSG00000181698	OR5T1	390155	ENSP00000493364
ENSG00000181698	OR5T1	390155	ENSP00000493084
ENSG00000118292	C1orf54	79630	ENSP00000358098
ENSG00000118292	C1orf54	79630	ENSP00000358095
ENSG00000118292	C1orf54	79630	ENSP00000358094
ENSG00000181718	OR5T2	219464	ENSP00000493233
ENSG00000181718	OR5T2	219464	ENSP00000323688
ENSG00000231319	OR2B3	442184	ENSP00000394593
ENSG00000275979	CNOT3	4849	ENSP00000483968
ENSG00000275979	CNOT3	4849	ENSP00000483882
ENSG00000275979	CNOT3	4849	ENSP00000484369
ENSG00000273511	OSCAR	126014	ENSP00000478224
ENSG00000273511	OSCAR	126014	ENSP00000480863
ENSG00000273511	OSCAR	126014	ENSP00000484878
ENSG00000273511	OSCAR	126014	ENSP00000482545
ENSG00000273511	OSCAR	126014	ENSP00000481207
ENSG00000277776	NLRP7	199713	ENSP00000479459
ENSG00000277776	NLRP7	199713	ENSP00000483203
ENSG00000165525	NEMF	9147	ENSP00000298310
ENSG00000165525	NEMF	9147	
ENSG00000165525	NEMF	9147	
ENSG00000165525	NEMF	9147	
ENSG00000165525	NEMF	9147	
ENSG00000165525	NEMF	9147	
ENSG00000165525	NEMF	9147	ENSP00000452540
ENSG00000165525	NEMF	9147	
ENSG00000165525	NEMF	9147	
ENSG00000165525	NEMF	9147	
ENSG00000165525	NEMF	9147	
ENSG00000165525	NEMF	9147	
ENSG00000165525	NEMF	9147	ENSP00000451740
ENSG00000165525	NEMF	9147	ENSP00000452174
ENSG00000165525	NEMF	9147	
ENSG00000147642	SYBU	55638	ENSP00000433446
ENSG00000147642	SYBU	55638	ENSP00000415654
ENSG00000147642	SYBU	55638	ENSP00000436266
ENSG00000147642	SYBU	55638	ENSP00000382019
ENSG00000147642	SYBU	55638	ENSP00000414748
ENSG00000147642	SYBU	55638	ENSP00000436041
ENSG00000147642	SYBU	55638	ENSP00000434871
ENSG00000147642	SYBU	55638	ENSP00000276646
ENSG00000147642	SYBU	55638	ENSP00000432501
ENSG00000147642	SYBU	55638	ENSP00000432962
ENSG00000147642	SYBU	55638	ENSP00000433941
ENSG00000147642	SYBU	55638	ENSP00000434679
ENSG00000147642	SYBU	55638	
ENSG00000147642	SYBU	55638	ENSP00000431492
ENSG00000147642	SYBU	55638	ENSP00000436850
ENSG00000147642	SYBU	55638	ENSP00000436797
ENSG00000147642	SYBU	55638	
ENSG00000147642	SYBU	55638	
ENSG00000147642	SYBU	55638	ENSP00000432835
ENSG00000147642	SYBU	55638	ENSP00000434074
ENSG00000147642	SYBU	55638	ENSP00000436908
ENSG00000147642	SYBU	55638	
ENSG00000147642	SYBU	55638	ENSP00000431469
ENSG00000147642	SYBU	55638	ENSP00000435433
ENSG00000147642	SYBU	55638	ENSP00000434158
ENSG00000147642	SYBU	55638	ENSP00000434840
ENSG00000147642	SYBU	55638	
ENSG00000147642	SYBU	55638	ENSP00000435224
ENSG00000147642	SYBU	55638	ENSP00000432291
ENSG00000147642	SYBU	55638	ENSP00000436520
ENSG00000147642	SYBU	55638	ENSP00000434061
ENSG00000147642	SYBU	55638	ENSP00000431895
ENSG00000147642	SYBU	55638	ENSP00000434612
ENSG00000147642	SYBU	55638	ENSP00000404369
ENSG00000147642	SYBU	55638	ENSP00000386154
ENSG00000147642	SYBU	55638	ENSP00000386196
ENSG00000147642	SYBU	55638	ENSP00000407118
ENSG00000147642	SYBU	55638	ENSP00000403544
ENSG00000106665	CLIP2	7461	ENSP00000355151
ENSG00000106665	CLIP2	7461	ENSP00000378500
ENSG00000106665	CLIP2	7461	
ENSG00000106665	CLIP2	7461	ENSP00000417597
ENSG00000106665	CLIP2	7461	
ENSG00000106665	CLIP2	7461	
ENSG00000106665	CLIP2	7461	
ENSG00000106665	CLIP2	7461	ENSP00000419938
ENSG00000106665	CLIP2	7461	ENSP00000223398
ENSG00000198700	IPO9	55705	ENSP00000354742
ENSG00000198700	IPO9	55705	
ENSG00000198700	IPO9	55705	
ENSG00000198700	IPO9	55705	ENSP00000387761
ENSG00000049541	RFC2	5982	ENSP00000275627
ENSG00000049541	RFC2	5982	ENSP00000055077
ENSG00000049541	RFC2	5982	ENSP00000419320
ENSG00000049541	RFC2	5982	ENSP00000420404
ENSG00000049541	RFC2	5982	ENSP00000420513
ENSG00000049541	RFC2	5982	ENSP00000419341
ENSG00000049541	RFC2	5982	ENSP00000418899
ENSG00000049541	RFC2	5982	ENSP00000420392
ENSG00000049541	RFC2	5982	ENSP00000420731
ENSG00000049541	RFC2	5982	ENSP00000420563
ENSG00000049541	RFC2	5982	ENSP00000419827
ENSG00000049541	RFC2	5982	
ENSG00000049541	RFC2	5982	ENSP00000479768
ENSG00000278474	KIR3DL2	3812	ENSP00000481662
ENSG00000278474	KIR3DL2	3812	ENSP00000477965
ENSG00000130653	PNPLA7	375775	
ENSG00000130653	PNPLA7	375775	
ENSG00000130653	PNPLA7	375775	ENSP00000384610
ENSG00000130653	PNPLA7	375775	ENSP00000436165
ENSG00000130653	PNPLA7	375775	
ENSG00000130653	PNPLA7	375775	
ENSG00000130653	PNPLA7	375775	ENSP00000277531
ENSG00000277179	NLRP7	199713	ENSP00000481452
ENSG00000277179	NLRP7	199713	ENSP00000483353
ENSG00000274873	TMC4	147798	ENSP00000484205
ENSG00000276363	VSTM1	284415	ENSP00000484844
ENSG00000276363	VSTM1	284415	ENSP00000483797
ENSG00000276363	VSTM1	284415	ENSP00000481287
ENSG00000276363	VSTM1	284415	ENSP00000482300
ENSG00000276363	VSTM1	284415	ENSP00000479448
ENSG00000276263	TFPT	29844	ENSP00000483971
ENSG00000278284	RDH13	112724	ENSP00000484246
ENSG00000276260	TMC4	147798	ENSP00000477941
ENSG00000274894	PRPF31	26121	ENSP00000483382
ENSG00000274894	PRPF31	26121	ENSP00000480725
ENSG00000127241	MASP1	5648	ENSP00000336792
ENSG00000127241	MASP1	5648	
ENSG00000127241	MASP1	5648	
ENSG00000127241	MASP1	5648	ENSP00000296280
ENSG00000127241	MASP1	5648	ENSP00000376264
ENSG00000127241	MASP1	5648	
ENSG00000127241	MASP1	5648	ENSP00000169293
ENSG00000127241	MASP1	5648	ENSP00000376262
ENSG00000127241	MASP1	5648	
ENSG00000127241	MASP1	5648	
ENSG00000127241	MASP1	5648	
ENSG00000127241	MASP1	5648	ENSP00000376267
ENSG00000127241	MASP1	5648	
ENSG00000127241	MASP1	5648	ENSP00000412021
ENSG00000127241	MASP1	5648	ENSP00000409047
ENSG00000276885	KIR2DS4	3809	ENSP00000484123
ENSG00000006534	ALDH3B1	221	ENSP00000478486
ENSG00000006534	ALDH3B1	221	
ENSG00000006534	ALDH3B1	221	ENSP00000478632
ENSG00000006534	ALDH3B1	221	ENSP00000473990
ENSG00000006534	ALDH3B1	221	ENSP00000481604
ENSG00000006534	ALDH3B1	221	ENSP00000483988
ENSG00000006534	ALDH3B1	221	ENSP00000484901
ENSG00000006534	ALDH3B1	221	ENSP00000477789
ENSG00000006534	ALDH3B1	221	ENSP00000478380
ENSG00000006534	ALDH3B1	221	ENSP00000479948
ENSG00000206292	HLA-DOA	3111	ENSP00000372713
ENSG00000206292	HLA-DOA	3111	
ENSG00000206292	HLA-DOA	3111	
ENSG00000206292	HLA-DOA	3111	
ENSG00000206292	HLA-DOA	3111	ENSP00000372712
ENSG00000206292	HLA-DOA	3111	
ENSG00000206379	FLOT1	10211	
ENSG00000206379	FLOT1	10211	ENSP00000372873
ENSG00000206379	FLOT1	10211	ENSP00000416355
ENSG00000206379	FLOT1	10211	
ENSG00000206379	FLOT1	10211	ENSP00000411030
ENSG00000206379	FLOT1	10211	
ENSG00000206379	FLOT1	10211	ENSP00000414435
ENSG00000206379	FLOT1	10211	ENSP00000390961
ENSG00000206379	FLOT1	10211	
ENSG00000206379	FLOT1	10211	ENSP00000391633
ENSG00000206379	FLOT1	10211	ENSP00000403273
ENSG00000206379	FLOT1	10211	
ENSG00000183765	CHEK2	11200	ENSP00000416721
ENSG00000183765	CHEK2	11200	ENSP00000394430
ENSG00000183765	CHEK2	11200	ENSP00000402225
ENSG00000183765	CHEK2	11200	ENSP00000385747
ENSG00000183765	CHEK2	11200	ENSP00000329178
ENSG00000183765	CHEK2	11200	
ENSG00000183765	CHEK2	11200	ENSP00000386087
ENSG00000183765	CHEK2	11200	ENSP00000372023
ENSG00000183765	CHEK2	11200	ENSP00000404567
ENSG00000183765	CHEK2	11200	ENSP00000412901
ENSG00000183765	CHEK2	11200	ENSP00000404400
ENSG00000183765	CHEK2	11200	ENSP00000384919
ENSG00000183765	CHEK2	11200	ENSP00000384835
ENSG00000183765	CHEK2	11200	ENSP00000397478
ENSG00000183765	CHEK2	11200	ENSP00000403659
ENSG00000183765	CHEK2	11200	ENSP00000483777
ENSG00000183765	CHEK2	11200	
ENSG00000183765	CHEK2	11200	ENSP00000390244
ENSG00000183765	CHEK2	11200	ENSP00000396903
ENSG00000183765	CHEK2	11200	ENSP00000408065
ENSG00000183765	CHEK2	11200	ENSP00000387451
ENSG00000183765	CHEK2	11200	ENSP00000381099
ENSG00000183765	CHEK2	11200	ENSP00000329012
ENSG00000183765	CHEK2	11200	ENSP00000372006
ENSG00000168014	C2CD3	26005	ENSP00000404577
ENSG00000168014	C2CD3	26005	
ENSG00000168014	C2CD3	26005	
ENSG00000168014	C2CD3	26005	
ENSG00000168014	C2CD3	26005	ENSP00000323339
ENSG00000168014	C2CD3	26005	ENSP00000388750
ENSG00000168014	C2CD3	26005	ENSP00000441742
ENSG00000168014	C2CD3	26005	
ENSG00000168014	C2CD3	26005	
ENSG00000168014	C2CD3	26005	
ENSG00000168014	C2CD3	26005	
ENSG00000168014	C2CD3	26005	
ENSG00000168014	C2CD3	26005	
ENSG00000168014	C2CD3	26005	ENSP00000445933
ENSG00000168014	C2CD3	26005	
ENSG00000168014	C2CD3	26005	
ENSG00000168014	C2CD3	26005	ENSP00000439343
ENSG00000168014	C2CD3	26005	
ENSG00000168014	C2CD3	26005	
ENSG00000168014	C2CD3	26005	ENSP00000334379
ENSG00000223752	ATAT1	79969	ENSP00000415000
ENSG00000223752	ATAT1	79969	ENSP00000398422
ENSG00000223752	ATAT1	79969	ENSP00000412198
ENSG00000223752	ATAT1	79969	ENSP00000388171
ENSG00000223752	ATAT1	79969	ENSP00000406421
ENSG00000223752	ATAT1	79969	ENSP00000391244
ENSG00000223752	ATAT1	79969	
ENSG00000223752	ATAT1	79969	
ENSG00000223752	ATAT1	79969	
ENSG00000223752	ATAT1	79969	
ENSG00000223752	ATAT1	79969	
ENSG00000223752	ATAT1	79969	
ENSG00000116786	PLEKHM2	23207	ENSP00000364956
ENSG00000116786	PLEKHM2	23207	ENSP00000364950
ENSG00000116786	PLEKHM2	23207	
ENSG00000116786	PLEKHM2	23207	
ENSG00000213760	ATP6V1G2	534	ENSP00000365321
ENSG00000213760	ATP6V1G2	534	ENSP00000302194
ENSG00000213760	ATP6V1G2	534	ENSP00000419698
ENSG00000213760	ATP6V1G2	534	ENSP00000390148
ENSG00000213760	ATP6V1G2	534	
ENSG00000213760	ATP6V1G2	534	
ENSG00000265190	ANXA8	653145	ENSP00000462181
ENSG00000265190	ANXA8	653145	
ENSG00000265190	ANXA8	653145	ENSP00000462880
ENSG00000265190	ANXA8	653145	ENSP00000464486
ENSG00000265190	ANXA8	653145	ENSP00000463244
ENSG00000265190	ANXA8	653145	
ENSG00000265190	ANXA8	653145	ENSP00000463091
ENSG00000265190	ANXA8	653145	ENSP00000478026
ENSG00000226127	BTNL2	56244	ENSP00000399884
ENSG00000226127	BTNL2	56244	ENSP00000396343
ENSG00000226127	BTNL2	56244	ENSP00000411676
ENSG00000226127	BTNL2	56244	ENSP00000447985
ENSG00000226127	BTNL2	56244	ENSP00000448550
ENSG00000164463	CREBRF	153222	ENSP00000431107
ENSG00000164463	CREBRF	153222	ENSP00000296953
ENSG00000164463	CREBRF	153222	ENSP00000428290
ENSG00000164463	CREBRF	153222	
ENSG00000164463	CREBRF	153222	
ENSG00000164463	CREBRF	153222	ENSP00000430801
ENSG00000110713	NUP98	4928	ENSP00000432275
ENSG00000110713	NUP98	4928	ENSP00000316032
ENSG00000110713	NUP98	4928	ENSP00000347404
ENSG00000110713	NUP98	4928	ENSP00000413146
ENSG00000110713	NUP98	4928	
ENSG00000110713	NUP98	4928	
ENSG00000110713	NUP98	4928	ENSP00000433515
ENSG00000110713	NUP98	4928	
ENSG00000110713	NUP98	4928	
ENSG00000110713	NUP98	4928	ENSP00000433226
ENSG00000110713	NUP98	4928	
ENSG00000110713	NUP98	4928	ENSP00000380199
ENSG00000110713	NUP98	4928	ENSP00000380202
ENSG00000110713	NUP98	4928	
ENSG00000110713	NUP98	4928	ENSP00000436226
ENSG00000110713	NUP98	4928	ENSP00000432142
ENSG00000110713	NUP98	4928	ENSP00000380208
ENSG00000110713	NUP98	4928	
ENSG00000110713	NUP98	4928	ENSP00000434698
ENSG00000110713	NUP98	4928	ENSP00000352091
ENSG00000204520	MICA	100507436	ENSP00000413079
ENSG00000204520	MICA	100507436	ENSP00000402410
ENSG00000204520	MICA	100507436	ENSP00000482382
ENSG00000236399	TRIM40	135644	ENSP00000414258
ENSG00000236399	TRIM40	135644	ENSP00000415169
ENSG00000236399	TRIM40	135644	
ENSG00000236399	TRIM40	135644	ENSP00000480009
ENSG00000242386	HLA-DMB	3109	
ENSG00000242386	HLA-DMB	3109	
ENSG00000242386	HLA-DMB	3109	ENSP00000405790
ENSG00000242386	HLA-DMB	3109	ENSP00000401238
ENSG00000242386	HLA-DMB	3109	
ENSG00000242386	HLA-DMB	3109	ENSP00000416157
ENSG00000242386	HLA-DMB	3109	ENSP00000408453
ENSG00000242386	HLA-DMB	3109	ENSP00000389736
ENSG00000187908	DMBT1	1755	ENSP00000342210
ENSG00000187908	DMBT1	1755	ENSP00000343175
ENSG00000187908	DMBT1	1755	ENSP00000327747
ENSG00000187908	DMBT1	1755	ENSP00000357951
ENSG00000187908	DMBT1	1755	ENSP00000357905
ENSG00000187908	DMBT1	1755	ENSP00000357952
ENSG00000187908	DMBT1	1755	ENSP00000484603
ENSG00000155966	AFF2	2334	ENSP00000359489
ENSG00000155966	AFF2	2334	ENSP00000345459
ENSG00000155966	AFF2	2334	ENSP00000359487
ENSG00000155966	AFF2	2334	ENSP00000359486
ENSG00000155966	AFF2	2334	ENSP00000286437
ENSG00000168542	COL3A1	1281	ENSP00000304408
ENSG00000168542	COL3A1	1281	
ENSG00000168542	COL3A1	1281	ENSP00000415346
ENSG00000168542	COL3A1	1281	
ENSG00000168542	COL3A1	1281	
ENSG00000168542	COL3A1	1281	ENSP00000315243
ENSG00000185662	SMIM23	644994	
ENSG00000185662	SMIM23	644994	ENSP00000430818
ENSG00000185662	SMIM23	644994	ENSP00000490990
ENSG00000185662	SMIM23	644994	ENSP00000331214
ENSG00000233418	DHX16	8449	ENSP00000409091
ENSG00000233418	DHX16	8449	ENSP00000389862
ENSG00000233418	DHX16	8449	
ENSG00000233418	DHX16	8449	ENSP00000414335
ENSG00000196610	HLA-DQB2	3120	ENSP00000382566
ENSG00000196610	HLA-DQB2	3120	ENSP00000322293
ENSG00000196610	HLA-DQB2	3120	ENSP00000396323
ENSG00000196610	HLA-DQB2	3120	ENSP00000382569
ENSG00000204648	SSX9	280660	
ENSG00000204648	SSX9	280660	
ENSG00000108821	COL1A1	1277	ENSP00000225964
ENSG00000108821	COL1A1	1277	
ENSG00000108821	COL1A1	1277	
ENSG00000108821	COL1A1	1277	
ENSG00000108821	COL1A1	1277	
ENSG00000108821	COL1A1	1277	
ENSG00000108821	COL1A1	1277	
ENSG00000108821	COL1A1	1277	
ENSG00000108821	COL1A1	1277	
ENSG00000108821	COL1A1	1277	
ENSG00000108821	COL1A1	1277	
ENSG00000108821	COL1A1	1277	
ENSG00000108821	COL1A1	1277	ENSP00000460459
ENSG00000237012	C6orf136	221545	
ENSG00000237012	C6orf136	221545	
ENSG00000237012	C6orf136	221545	ENSP00000390275
ENSG00000237012	C6orf136	221545	
ENSG00000237012	C6orf136	221545	ENSP00000387592
ENSG00000237012	C6orf136	221545	
ENSG00000237012	C6orf136	221545	ENSP00000411113
ENSG00000237012	C6orf136	221545	
ENSG00000227567	APOM	55937	ENSP00000412182
ENSG00000227567	APOM	55937	ENSP00000413446
ENSG00000227567	APOM	55937	ENSP00000405730
ENSG00000277789	TMC4	147798	ENSP00000479689
ENSG00000277789	TMC4	147798	ENSP00000483221
ENSG00000277789	TMC4	147798	
ENSG00000277789	TMC4	147798	
ENSG00000277789	TMC4	147798	
ENSG00000277789	TMC4	147798	
ENSG00000277789	TMC4	147798	
ENSG00000277789	TMC4	147798	
ENSG00000277789	TMC4	147798	
ENSG00000228520	RING1	6015	ENSP00000396271
ENSG00000228520	RING1	6015	
ENSG00000274474	YWHAE	7531	ENSP00000487356
ENSG00000274474	YWHAE	7531	ENSP00000487228
ENSG00000274474	YWHAE	7531	ENSP00000481059
ENSG00000274474	YWHAE	7531	ENSP00000486697
ENSG00000274474	YWHAE	7531	ENSP00000487432
ENSG00000274474	YWHAE	7531	ENSP00000486352
